country;type;channel_id;name;access;subscribers;category;category_native;reach;comment_index;time
ru;chat;@DesignUIUXru;DesignUIUXru;public;69;design;Дизайн;0,0;9,0;2023-11-24 15:20:16.192714
ru;chat;@Skuptips_community;SkupTips Community;public;119;design;Дизайн;0,0;10,0;2023-11-24 15:20:16.192714
ru;chat;@secondpilotschat;SECOND PILOTS ✈️ Chat;public;415;design;Дизайн;81,0;153,0;2023-11-24 15:20:22.287146
ru;chat;@sxstxm_chat;sxstxm — chat;public;15;design;Дизайн;0,0;5,0;2023-11-24 15:20:16.192714
ru;chat;@dmatechat;Чат ° DESIGN MATE °;public;25;design;Дизайн;57,0;36,0;2023-11-24 15:20:16.192714
ru;chat;@wpelementor_ru;WP Elementor - чат разработчиков на Wordpress Elementor;public;56;design;Дизайн;0,0;8,0;2023-11-24 15:20:16.192714
ru;chat;@chatDesigner;Чат Дизайнеров;public;63;design;Дизайн;38,0;5,0;2023-11-24 15:20:10.095943
ru;chat;@LetsDesignChat;Общество мертвого дизайна;public;102;design;Дизайн;0,0;12,0;2023-11-24 15:20:10.095943
ru;chat;@logomachine_education_apr;Чат с Логомашиной;public;5142;design;Дизайн;489,0;328,0;2023-11-24 15:20:22.287146
ru;chat;@designdealer_chat;Дизайн-чат;public;6130;design;Дизайн;615,0;416,0;2023-11-24 15:20:22.287146
ru;chat;@Presetobmen;МОБИЛЬНАЯ ОБРАБОТКА (ЧАТ);public;1060;design;Дизайн;80,0;68,0;2023-11-24 15:20:22.287146
ru;chat;@cg_spot_chat;CG-Spot - чат о компьютерной графике;public;137;design;Дизайн;0,0;6,0;2023-11-24 15:20:16.192714
ru;chat;@designtegration;Designtegration chat;public;144;design;Дизайн;559,0;34,0;2023-11-24 15:20:16.192714
ru;chat;@CGIFlood;CGI Flood🕊;public;64;design;Дизайн;3,0;1,0;2023-11-24 15:20:16.192714
ru;chat;@uxidesign_chat;плюшки от дезигнера;public;86;design;Дизайн;0,0;8,0;2023-11-24 15:20:16.192714
ru;chat;@mobile_designers;Mobile Designers;public;244;design;Дизайн;1,0;13,0;2023-11-24 15:20:22.287146
ru;chat;@uiuxt_ruins;Ruins of an old Tavern;public;93;design;Дизайн;0,0;0,0;2023-11-24 15:20:16.192714
ru;chat;@coursewebdesign;Как стать веб-дизайнером. Бесплатный мастер-класс;public;287;design;Дизайн;4,0;34,0;2023-11-24 15:20:22.287146
ru;chat;@cvd_msk_3dprint;CVD Москва 3д печать;public;302;design;Дизайн;1,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@nata_misheneva;ВИДЕООБЛОЖКИ ИНФОГРАФИКА ВИДЕО ВИЗУАЛ КРЕАТИВЫ МОУШН WB OZON;public;340;design;Дизайн;0,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@proretouch_pro;PRO RETOUCH;public;22630;design;Дизайн;291,0;290,0;2023-11-24 15:20:22.287146
ru;chat;@designers_wb_ozon;Дизайнеры Wildberries | Инфографика;public;19515;design;Дизайн;288,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@AgeenkoDesign;Школа дизайна Яна Агеенко (чат);public;9559;design;Дизайн;322,0;384,0;2023-11-24 15:20:22.287146
ru;chat;@designers_chat_rus;ДИЗАЙНЕРЫ ЧАТ;public;8593;design;Дизайн;782,0;619,0;2023-11-24 15:20:22.287146
ru;chat;@infographic_A;Инфографика | База знаний для поставщика;public;7326;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@YulyaPa_dsgn;ИНФОГРАФИКА | ДИЗАЙН WB/OZON;public;6933;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@designMQ;Графические Дизайнеры Дизайн;public;3677;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@dizain_sovrem;Дизайнеры Современный Дизайн;public;3501;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@infograficaNew;Дизайнеры / Инфографика;public;2392;design;Дизайн;9,0;12,0;2023-11-24 15:20:22.287146
ru;chat;@people360_designer;Дизайнеры | чат;public;2228;design;Дизайн;178,0;97,0;2023-11-24 15:20:22.287146
ru;chat;@pragmaticachat;Senior designer Крабовый салат | Chat;public;1378;design;Дизайн;267,0;125,0;2023-11-24 15:20:22.287146
ru;chat;@kreo1makets;KREO1MAKETS;public;1187;design;Дизайн;3,0;3,0;2023-11-24 15:20:22.287146
ru;chat;@eyedesign;👀 о дизайне;public;1187;design;Дизайн;54,0;94,0;2023-11-24 15:20:22.287146
ru;chat;@designmilanakrd;Студия дизайна «Милана»;public;983;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@wowdesignparty;Дизайн тусовка;public;792;design;Дизайн;2,0;14,0;2023-11-24 15:20:22.287146
ru;chat;@infografika_wb_osipova;ИНФОГРАФИКА | ВИДЕООБЛОЖКИ OZON | WILDBERRIES | дизайнер Дарья Осипова;public;763;design;Дизайн;3,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@artfenomenchat;art fenomen chat;public;648;design;Дизайн;1,0;7,0;2023-11-24 15:20:22.287146
ru;chat;@videoreklamawbozon;WB OZON ВИДЕО АНИМАЦИЯ ИНФОГРАФИКА;public;628;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@formatconcepta;БРЕНДАНУТЫЕ.СОЗДАЕМ БРЕНДЫ. FORMAT CONCEPTA;public;585;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@krivaya_liniya_old;CurveLine | Чат | Кривая Линия;public;576;design;Дизайн;0,0;19,0;2023-11-24 15:20:22.287146
ru;chat;@visualization_mp;3D визуализация | Маркетплейсы;public;519;design;Дизайн;4,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@UseDesignChat;Дизайн-чат;public;500;design;Дизайн;1,0;8,0;2023-11-24 15:20:22.287146
ru;chat;@uiux_chat;UI/UX chat;public;463;design;Дизайн;1,0;8,0;2023-11-24 15:20:22.287146
ru;chat;@arkithack5f;ARKit + ARCore;public;370;design;Дизайн;1,0;13,0;2023-11-24 15:20:22.287146
ru;chat;@design_line;Федерация Дизайна Дизайнеры Клуб LINE;public;260;design;Дизайн;11,0;1,0;2023-11-24 15:20:22.287146
ru;chat;@illustrachat;Чат иллюстратор;public;256;design;Дизайн;2,0;4,0;2023-11-24 15:20:22.287146
ru;chat;@design_complectation;Комплектация интерьеров;public;162;design;Дизайн;0,0;0,0;2023-11-24 15:20:22.287146
ru;chat;@nowarkazan;Навальный/Нет Войне/Казань;public;1340;politics;Политика;5,0;0,0;2023-11-24 15:20:52.579223
ru;chat;@SonneErde;ЖИВЫЕ ВСЕГДА;public;1194;politics;Политика;516,0;173,0;2023-11-24 15:20:52.579223
ru;chat;@mr_tskhovrebov;Цховребов Георгий / Внешняя политика 🌐;public;2664;politics;Политика;3,0;0,0;2023-11-24 15:20:52.579223
ru;chat;@kadyrov_95chat;Kadyrov_95 Chat;public;6905;politics;Политика;547300,0;33300,0;2023-11-24 15:20:52.579223
ru;chat;@BPchat_MU;Мурманск - чат «Бессрочный протест»;public;575;politics;Политика;978,0;361,0;2023-11-24 15:20:52.579223
ru;chat;@zahab2020;Хабаровск | За Фургала | Общий | ЯГражданин!;public;1898;politics;Политика;183,0;445,0;2023-11-24 15:20:52.579223
ru;chat;@teamnavalny_uu_chat;Чат сторонников Навального в Улан-Удэ;public;1745;politics;Политика;310,0;179,0;2023-11-24 15:20:52.579223
ru;chat;@odjv_ru_group;Группа ОД "Жильё военным";public;7158;politics;Политика;3100,0;932,0;2023-11-24 15:20:52.579223
ru;chat;@BPchat_PZ;Петрозаводск - чат «Бессрочный протест»;public;882;politics;Политика;1200,0;318,0;2023-11-24 15:20:52.579223
ru;chat;@vernemrebyat;ВЕРНЁМ РЕБЯТ 🇷🇺;public;30736;politics;Политика;4,0;1,0;2023-11-24 15:20:52.579223
ru;chat;@bazapravda;Вопрос-Ответ | Институт Русской Политической Культуры | Дмитрий Роде;public;7319;politics;Политика;24,0;0,0;2023-11-24 15:20:52.579223
ru;chat;@teamnavalny_mgn;Навальный | Магнитогорск;public;882;politics;Политика;389,0;312,0;2023-11-24 15:20:52.579223
ru;chat;@miting24;Общегородской чат координации и взаимопомощи. Санкт-Петербург.;public;1028;politics;Политика;58,0;170,0;2023-11-24 15:20:52.579223
ru;chat;@povestki4atzp;Анонсы Запорожье;public;6929;politics;Политика;28300,0;1700,0;2023-11-24 15:20:52.579223
ru;chat;@mskmitchat;Зелёная Лента — общероссийский оппозиционный чат;public;1358;politics;Политика;285,0;421,0;2023-11-24 15:20:52.579223
ru;chat;@er_iskitim;Единая Россия город Искитим;public;756;politics;Политика;0,0;61,0;2023-11-24 15:20:52.579223
ru;chat;@protest_armavir;Протестный Армавир;public;394;politics;Политика;123,0;34,0;2023-11-24 15:20:46.457842
ru;chat;@pro_krasnodar;Протестный Краснодар;public;750;politics;Политика;872,0;198,0;2023-11-24 15:20:52.579223
ru;chat;@dom_sovetov_rupor;Дом советов;public;1128;politics;Политика;10,0;95,0;2023-11-24 15:20:52.579223
ru;chat;@dp2krasnodar;ГБУЗ 'ДП 2 г. Краснодара' МЗ КК;public;3338;politics;Политика;15,0;39,0;2023-11-24 15:20:52.579223
ru;chat;@BPchat_KG;Курган - чат «Бессрочный протест»;public;114;politics;Политика;151,0;70,0;2023-11-24 15:20:46.457842
ru;chat;@BPchat_NN;Нижний Новгород - чат «Бессрочный протест»;public;186;politics;Политика;276,0;106,0;2023-11-24 15:20:46.457842
ru;chat;@lpr_krasnodar;Либертарианский Юг: открытый чат;public;235;politics;Политика;16,0;14,0;2023-11-24 15:20:46.457842
ru;chat;@politica_media_chat;Популярный чат;public;1437;politics;Политика;1000,0;367,0;2023-11-24 15:20:52.579223
ru;chat;@narod_chat;Революция Chat;public;2544;politics;Политика;7100,0;1200,0;2023-11-24 15:20:52.579223
ru;chat;@zymogirya;Зимогорье;public;948;politics;Политика;504,0;185,0;2023-11-24 15:20:52.579223
ru;chat;@kononenkome_chat;kononenkome chat 🇷🇺;public;796;politics;Политика;5400,0;291,0;2023-11-24 15:20:52.579223
ru;chat;@rudakov_i_a_063;Ваши вопросы/наши ответы;public;1099;politics;Политика;873,0;284,0;2023-11-24 15:20:52.579223
ru;chat;@BPchat_RV;Ростов-на-Дону - чат «Бессрочный протест»;public;77;politics;Политика;79,0;37,0;2023-11-24 15:20:46.457842
ru;chat;@sturmconf;Sturmconf;public;780;politics;Политика;835,0;232,0;2023-11-24 15:20:52.579223
ru;chat;@dss_mo;«ЗА СЕМЬЮ!» Московская область;public;978;politics;Политика;0,0;2,0;2023-11-24 15:20:52.579223
ru;chat;@dc_dent;ДИССИДЕНТЫ ЧАТ;public;2782;politics;Политика;1700,0;667,0;2023-11-24 15:20:52.579223
ru;chat;@fz152pdn;152-ФЗ и Персональные данные;public;1801;politics;Политика;110,0;257,0;2023-11-24 15:20:52.579223
ru;chat;@netprizivu;НЕТ- "ДОБРОВОЛЬНОМУ" ПРИЗЫВУ;public;852;politics;Политика;1,0;24,0;2023-11-24 15:20:52.579223
ru;chat;@myfeo_chat;Фео Чат (Феодосия);public;901;politics;Политика;177,0;157,0;2023-11-24 15:20:52.579223
ru;chat;@melitopol_chat;Чат Мелитополь - Украина;public;512;politics;Политика;63,0;91,0;2023-11-24 15:20:52.579223
ru;chat;@little_russian;little.russian.club;public;1042;politics;Политика;11600,0;865,0;2023-11-24 15:20:52.579223
ru;chat;@anonprok4;Чат Анонимного Прокурора;public;2153;politics;Политика;1300,0;462,0;2023-11-24 15:20:52.579223
ru;chat;@novosibirsk_za_habarovsk;Новосибирск за Хабаровск;public;284;politics;Политика;108,0;129,0;2023-11-24 15:20:46.457842
ru;chat;@lpcht;Либертарианский публичный чат;public;1701;politics;Политика;655,0;140,0;2023-11-24 15:20:52.579223
ru;chat;@freeingria_group;FreeIngria Chat;public;269;politics;Политика;583,0;151,0;2023-11-24 15:20:46.457842
ru;chat;@SD_vnukovskoe;Переделкино Ближнее - чат активных жителей;public;2916;politics;Политика;860,0;284,0;2023-11-24 15:20:52.579223
ru;chat;@OMON27;Chat Хабаровск-ЯМыОМОН!;public;120;politics;Политика;64,0;43,0;2023-11-24 15:20:46.457842
ru;chat;@GolosoVoicHatlive;🚨План Б🚨Голосовой чат🔊;public;1727;politics;Политика;820,0;48,0;2023-11-24 15:20:52.579223
ru;chat;@oldfriendsnews;Archie Melkonyan /Аркадий Мелконян Chat;public;4544;politics;Политика;1300,0;820,0;2023-11-24 15:20:52.579223
ru;chat;@nedimon_saratov;Гражданский Саратов;public;186;politics;Политика;100,0;172,0;2023-11-24 15:20:46.457842
ru;chat;@stopsbv;🍀Активисты Переделкино Рассказово;public;444;politics;Политика;29,0;7,0;2023-11-24 15:20:46.457842
ru;chat;@krasnyj_bor;Красный Бор 1;public;447;politics;Политика;8,0;48,0;2023-11-24 15:20:46.457842
ru;chat;@navalny2018spb;Свободный Питер | Лёша живи;public;1086;politics;Политика;2,0;93,0;2023-11-24 15:20:52.579223
ru;chat;@pochtasizo212;Чат про книги и письма политзаключенным;public;833;politics;Политика;612,0;130,0;2023-11-24 15:20:52.579223
ru;chat;@MIG_INFO_chat;МИГ ИНФО Chat;public;255;politics;Политика;283,0;294,0;2023-11-24 15:20:46.457842
ru;chat;@tavern_orcs;Таверна Zлых 🅾️рков;public;389;politics;Политика;6300,0;721,0;2023-11-24 15:20:46.457842
ru;chat;@kitchenwithbutina;На кухне с Бутиной;public;441;politics;Политика;312,0;884,0;2023-11-24 15:20:40.201918
ru;chat;@RayonNash;Наш район Алтуфьевский;public;740;politics;Политика;138,0;110,0;2023-11-24 15:20:52.579223
ru;chat;@hyperboleans;В гостях у сказки;public;249;politics;Политика;649,0;152,0;2023-11-24 15:20:46.457842
ru;chat;@chatbp22;Ж///ÐØҐØM̂Ø4@ŧ;public;1216;politics;Политика;13800,0;395,0;2023-11-24 15:20:52.579223
ru;chat;@tsarkrest_comments;Движение Царский Крест (Комментарии);public;561;politics;Политика;1200,0;1200,0;2023-11-24 15:20:52.579223
ru;chat;@ovod_freedom_will_chat;Движение «Свобода и Воля»;public;453;politics;Политика;62,0;46,0;2023-11-24 15:20:52.579223
ru;chat;@svobodagolovko;Вольный Питер. Голосуй за Головко !!;public;166;politics;Политика;2,0;13,0;2023-11-24 15:20:46.457842
ru;chat;@BPchat_KE;Кемерово - чат «Бессрочный протест»;public;78;politics;Политика;35,0;6,0;2023-11-24 15:20:46.457842
ru;chat;@policevoice;ПОЛИЦИЯ 2.0 ЧАТ;public;174;politics;Политика;355,0;391,0;2023-11-24 15:20:46.457842
ru;chat;@redinform_chat;Just Marxism chat;public;210;politics;Политика;1300,0;85,0;2023-11-24 15:20:46.457842
ru;chat;@miting_msk;Митинг Москва;public;342;politics;Политика;119,0;78,0;2023-11-24 15:20:40.201918
ru;chat;@ZhirinovskyDiscuss;Обсуждаем ВВЖ и ЛДПР;public;441;politics;Политика;111,0;302,0;2023-11-24 15:20:46.457842
ru;chat;@KemerovoIncident1;Инцидент Кемерово > ссылка в сообщениях;public;278;politics;Политика;0,0;6,0;2023-11-24 15:20:46.457842
ru;chat;@coomentomir;Мир комменты;public;1137;politics;Политика;850,0;383,0;2023-11-24 15:20:52.579223
ru;chat;@BPchat_VO;Волгоград - чат «Бессрочный протест»;public;37;politics;Политика;0,0;10,0;2023-11-24 15:20:46.457842
ru;chat;@fotoprotesta;Навальный и война - Фото и видео протестов Питер Москва РФ;public;92;politics;Политика;9,0;7,0;2023-11-24 15:20:46.457842
